Time,Extension,Load
(s),(mm),(N)
"0.64200","0.29260","0.40929"
"0.64500","0.29405","0.41071"
"0.64700","0.29500","0.41185"
"0.64900","0.29595","0.41310"
"0.65100","0.29688","0.41447"
"0.65300","0.29780","0.41591"
"0.65500","0.29872","0.41744"
"0.65700","0.29964","0.41914"
"0.65900","0.30055","0.42096"
"0.66100","0.30147","0.42282"
"0.66300","0.30238","0.42465"
"0.66500","0.30330","0.42653"
"0.66700","0.30422","0.42851"
"0.66900","0.30516","0.43049"
"0.67100","0.30610","0.43243"
"0.67300","0.30705","0.43439"
"0.67400","0.30752","0.43541"
"0.67500","0.30801","0.43645"
"0.67600","0.30849","0.43750"
"0.67700","0.30898","0.43856"
"0.67800","0.30947","0.43962"
"0.67900","0.30996","0.44068"
"0.68000","0.31045","0.44173"
"0.68100","0.31095","0.44275"
"0.68200","0.31146","0.44376"
"0.68400","0.31247","0.44567"
"0.68600","0.31349","0.44744"
"0.68800","0.31453","0.44906"
"0.69000","0.31558","0.45057"
"0.69200","0.31663","0.45200"
"0.69400","0.31770","0.45335"
"0.69600","0.31876","0.45457"
"0.69800","0.31983","0.45566"
"0.70100","0.32144","0.45713"
"0.70400","0.32305","0.45839"
"0.70700","0.32465","0.45948"
"0.71000","0.32625","0.46058"
"0.71400","0.32836","0.46183"
"0.71800","0.33046","0.46284"
"0.72600","0.33462","0.46404"
"0.73100","0.33720","0.46522"
"0.73500","0.33926","0.46630"
"0.73800","0.34080","0.46734"
"0.74100","0.34234","0.46856"
"0.74400","0.34388","0.46993"
"0.74700","0.34543","0.47142"
"0.74900","0.34645","0.47248"
"0.75100","0.34748","0.47357"
"0.75300","0.34850","0.47464"
"0.75500","0.34952","0.47568"
"0.75700","0.35054","0.47672"
"0.75900","0.35154","0.47780"
"0.76100","0.35254","0.47897"
"0.76300","0.35353","0.48027"
"0.76500","0.35451","0.48164"
"0.76700","0.35548","0.48312"
"0.76900","0.35645","0.48471"
"0.77100","0.35740","0.48631"
"0.77300","0.35835","0.48799"
"0.77500","0.35929","0.48979"
"0.77700","0.36023","0.49163"
"0.77900","0.36117","0.49346"
"0.78100","0.36210","0.49527"
"0.78300","0.36304","0.49704"
"0.78500","0.36397","0.49877"
"0.78700","0.36492","0.50040"
"0.78900","0.36586","0.50193"
"0.79100","0.36681","0.50339"
"0.79300","0.36777","0.50481"
"0.79500","0.36874","0.50616"
"0.79700","0.36972","0.50738"
"0.79900","0.37070","0.50847"
"0.80100","0.37170","0.50951"
"0.80400","0.37321","0.51088"
"0.80700","0.37474","0.51208"
"0.81000","0.37629","0.51319"
"0.81400","0.37837","0.51447"
"0.81700","0.37995","0.51550"
"0.82000","0.38153","0.51654"
"0.82400","0.38362","0.51777"
"0.82800","0.38570","0.51909"
"0.83100","0.38725","0.52024"
"0.83400","0.38879","0.52166"
"0.83700","0.39032","0.52308"
"0.84000","0.39184","0.52448"
"0.84300","0.39335","0.52590"
"0.84500","0.39436","0.52691"
"0.84800","0.39587","0.52834"
"0.85100","0.39738","0.52960"
"0.85400","0.39889","0.53063"
"0.85700","0.40041","0.53171"
"0.86000","0.40193","0.53303"
"0.86300","0.40345","0.53454"
"0.86500","0.40447","0.53555"
"0.86800","0.40600","0.53701"
"0.87100","0.40753","0.53841"
"0.87400","0.40905","0.53964"
"0.87700","0.41057","0.54069"
"0.88000","0.41208","0.54187"
"0.88300","0.41356","0.54342"
"0.88500","0.41454","0.54473"
"0.88700","0.41551","0.54620"
"0.88900","0.41646","0.54776"
"0.89100","0.41740","0.54932"
"0.89300","0.41833","0.55090"
"0.89500","0.41925","0.55247"
"0.89700","0.42016","0.55408"
"0.89900","0.42106","0.55581"
"0.90100","0.42195","0.55758"
"0.90300","0.42283","0.55933"
"0.90500","0.42372","0.56108"
"0.90700","0.42459","0.56281"
"0.90900","0.42547","0.56451"
"0.91100","0.42635","0.56620"
"0.91300","0.42724","0.56786"
"0.91500","0.42813","0.56951"
"0.91700","0.42903","0.57114"
"0.91900","0.42994","0.57271"
"0.92100","0.43085","0.57420"
"0.92300","0.43179","0.57559"
"0.92500","0.43273","0.57683"
"0.92700","0.43369","0.57791"
"0.93000","0.43515","0.57936"
"0.93300","0.43665","0.58069"
"0.93600","0.43817","0.58177"
"0.94100","0.44077","0.58285"
"0.94700","0.44396","0.58385"
"0.95200","0.44663","0.58493"
"0.95600","0.44876","0.58600"
"0.96000","0.45089","0.58715"
"0.96400","0.45301","0.58849"
"0.96700","0.45459","0.58958"
"0.97000","0.45617","0.59095"
"0.97200","0.45721","0.59205"
"0.97400","0.45826","0.59325"
"0.97600","0.45930","0.59455"
"0.97800","0.46034","0.59587"
"0.98000","0.46138","0.59716"
"0.98200","0.46242","0.59842"
"0.98400","0.46345","0.59970"
"0.98600","0.46449","0.60101"
"0.98800","0.46552","0.60237"
"0.99000","0.46656","0.60376"
"0.99200","0.46759","0.60512"
"0.99400","0.46862","0.60637"
"0.99600","0.46966","0.60753"
"0.99800","0.47069","0.60863"
"1.00000","0.47171","0.60976"
"1.00200","0.47273","0.61095"
"1.00400","0.47375","0.61216"
"1.00600","0.47476","0.61339"
"1.00800","0.47576","0.61463"
"1.01000","0.47676","0.61593"
"1.01200","0.47774","0.61722"
"1.01400","0.47871","0.61845"
"1.01600","0.47968","0.61965"
"1.01800","0.48064","0.62087"
"1.02000","0.48158","0.62209"
"1.02200","0.48252","0.62328"
"1.02400","0.48346","0.62449"
"1.02600","0.48439","0.62569"
"1.02800","0.48532","0.62689"
"1.03000","0.48625","0.62806"
"1.03200","0.48718","0.62923"
"1.03400","0.48811","0.63045"
"1.03600","0.48905","0.63168"
"1.03800","0.48999","0.63289"
"1.04000","0.49094","0.63415"
"1.04200","0.49190","0.63542"
"1.04400","0.49287","0.63664"
"1.04600","0.49385","0.63782"
"1.04800","0.49483","0.63893"
"1.05000","0.49583","0.63995"
"1.05300","0.49735","0.64132"
"1.05600","0.49889","0.64256"
"1.05900","0.50046","0.64370"
"1.06300","0.50256","0.64493"
"1.06700","0.50469","0.64605"
"1.07100","0.50681","0.64711"
"1.07500","0.50892","0.64827"
"1.07900","0.51102","0.64946"
"1.08300","0.51309","0.65060"
"1.08600","0.51464","0.65190"
"1.08800","0.51566","0.65305"
"1.09000","0.51669","0.65442"
"1.09200","0.51771","0.65594"
"1.09400","0.51873","0.65750"
"1.09600","0.51975","0.65908"
"1.09800","0.52077","0.66069"
"1.10000","0.52179","0.66236"
"1.10200","0.52281","0.66405"
"1.10400","0.52383","0.66572"
"1.10600","0.52485","0.66732"
"1.10800","0.52587","0.66884"
"1.11000","0.52689","0.67024"
"1.11200","0.52792","0.67148"
"1.11400","0.52895","0.67258"
"1.11700","0.53049","0.67402"
"1.12000","0.53203","0.67519"
"1.12400","0.53408","0.67652"
"1.12700","0.53560","0.67758"
"1.13000","0.53710","0.67873"
"1.13300","0.53859","0.68003"
"1.13600","0.54005","0.68137"
"1.13900","0.54148","0.68265"
"1.14200","0.54289","0.68414"
"1.14400","0.54382","0.68534"
"1.14600","0.54474","0.68662"
"1.14800","0.54565","0.68794"
"1.15000","0.54656","0.68930"
"1.15200","0.54746","0.69066"
"1.15400","0.54835","0.69197"
"1.15600","0.54925","0.69320"
"1.15800","0.55015","0.69436"
"1.16000","0.55105","0.69543"
"1.16300","0.55241","0.69682"
"1.16600","0.55378","0.69793"
"1.16900","0.55517","0.69903"
"1.17200","0.55659","0.70007"
"1.17500","0.55803","0.70123"
"1.17800","0.55949","0.70254"
"1.18100","0.56098","0.70388"
"1.18400","0.56249","0.70519"
"1.18700","0.56403","0.70645"
"1.19000","0.56558","0.70773"
"1.19300","0.56714","0.70911"
"1.19600","0.56870","0.71062"
"1.19800","0.56975","0.71171"
"1.20000","0.57079","0.71280"
"1.20200","0.57182","0.71389"
"1.20400","0.57286","0.71499"
"1.20600","0.57389","0.71615"
"1.20800","0.57492","0.71744"
"1.21000","0.57595","0.71877"
"1.21200","0.57697","0.72012"
"1.21400","0.57799","0.72148"
"1.21600","0.57901","0.72277"
"1.21800","0.58004","0.72399"
"1.22000","0.58106","0.72517"
"1.22200","0.58208","0.72628"
"1.22400","0.58310","0.72728"
"1.22700","0.58464","0.72871"
"1.23000","0.58618","0.73020"
"1.23300","0.58772","0.73169"
"1.23500","0.58876","0.73273"
"1.23700","0.58979","0.73382"
"1.23900","0.59083","0.73492"
"1.24100","0.59187","0.73600"
"1.24300","0.59291","0.73708"
"1.24500","0.59395","0.73812"
"1.24800","0.59550","0.73956"
"1.25100","0.59705","0.74079"
"1.25400","0.59858","0.74184"
"1.25800","0.60059","0.74316"
"1.26100","0.60207","0.74434"
"1.26400","0.60353","0.74562"
"1.26700","0.60496","0.74701"
"1.27000","0.60637","0.74851"
"1.27200","0.60731","0.74959"
"1.27400","0.60824","0.75072"
"1.27600","0.60916","0.75190"
"1.27800","0.61008","0.75312"
"1.28000","0.61101","0.75440"
"1.28200","0.61193","0.75571"
"1.28400","0.61286","0.75702"
"1.28600","0.61380","0.75830"
"1.28800","0.61474","0.75954"
"1.29000","0.61569","0.76079"
"1.29200","0.61664","0.76211"
"1.29400","0.61761","0.76348"
"1.29600","0.61859","0.76491"
"1.29800","0.61958","0.76638"
"1.30000","0.62059","0.76783"
"1.30200","0.62160","0.76919"
"1.30400","0.62263","0.77039"
"1.30600","0.62367","0.77140"
"1.30900","0.62524","0.77257"
"1.31500","0.62844","0.77369"
"1.32000","0.63112","0.77470"
"1.32400","0.63325","0.77598"
"1.32700","0.63484","0.77719"
"1.33000","0.63642","0.77868"
"1.33200","0.63747","0.77980"
"1.33400","0.63851","0.78098"
"1.33600","0.63955","0.78217"
"1.33800","0.64058","0.78333"
"1.34000","0.64161","0.78452"
"1.34200","0.64264","0.78573"
"1.34400","0.64367","0.78692"
"1.34600","0.64470","0.78805"
"1.34800","0.64573","0.78916"
"1.35000","0.64676","0.79029"
"1.35200","0.64779","0.79146"
"1.35400","0.64882","0.79266"
"1.35600","0.64985","0.79388"
"1.35800","0.65089","0.79505"
"1.36000","0.65193","0.79610"
"1.36300","0.65349","0.79740"
"1.36700","0.65558","0.79864"
"1.37200","0.65819","0.79964"
"1.37800","0.66126","0.80088"
"1.38200","0.66326","0.80211"
"1.38500","0.66473","0.80336"
"1.38800","0.66618","0.80486"
"1.39000","0.66713","0.80596"
"1.39200","0.66807","0.80715"
"1.39400","0.66900","0.80845"
"1.39600","0.66992","0.80986"
"1.39800","0.67084","0.81134"
"1.40000","0.67176","0.81289"
"1.40200","0.67268","0.81446"
"1.40400","0.67359","0.81598"
"1.40600","0.67451","0.81742"
"1.40800","0.67543","0.81880"
"1.41000","0.67636","0.82022"
"1.41200","0.67729","0.82163"
"1.41400","0.67823","0.82299"
"1.41600","0.67918","0.82437"
"1.41800","0.68014","0.82582"
"1.42000","0.68112","0.82722"
"1.42200","0.68210","0.82851"
"1.42400","0.68310","0.82974"
"1.42600","0.68410","0.83092"
"1.42800","0.68512","0.83202"
"1.43100","0.68667","0.83349"
"1.43400","0.68823","0.83479"
"1.43700","0.68981","0.83600"
"1.44000","0.69139","0.83720"
"1.44300","0.69297","0.83854"
"1.44500","0.69402","0.83956"
"1.44700","0.69507","0.84067"
"1.44900","0.69611","0.84187"
"1.45100","0.69715","0.84316"
"1.45300","0.69818","0.84451"
"1.45500","0.69921","0.84589"
"1.45700","0.70024","0.84725"
"1.45900","0.70126","0.84854"
"1.46100","0.70227","0.84971"
"1.46300","0.70329","0.85078"
"1.46500","0.70430","0.85179"
"1.46700","0.70531","0.85280"
"1.46900","0.70633","0.85380"
"1.47200","0.70784","0.85527"
"1.47500","0.70936","0.85656"
"1.47800","0.71088","0.85778"
"1.48100","0.71241","0.85898"
"1.48400","0.71393","0.86015"
"1.48700","0.71546","0.86127"
"1.49300","0.71852","0.86245"
"1.49800","0.72105","0.86363"
"1.50200","0.72304","0.86497"
"1.50500","0.72450","0.86625"
"1.50800","0.72595","0.86776"
"1.51000","0.72689","0.86891"
"1.51200","0.72783","0.87020"
"1.51400","0.72875","0.87152"
"1.51600","0.72967","0.87281"
"1.51800","0.73057","0.87406"
"1.52000","0.73148","0.87531"
"1.52200","0.73237","0.87656"
"1.52400","0.73327","0.87779"
"1.52600","0.73416","0.87904"
"1.52800","0.73505","0.88033"
"1.53000","0.73595","0.88161"
"1.53200","0.73685","0.88292"
"1.53400","0.73775","0.88430"
"1.53600","0.73867","0.88574"
"1.53800","0.73959","0.88721"
"1.54000","0.74052","0.88870"
"1.54200","0.74147","0.89020"
"1.54400","0.74243","0.89162"
"1.54600","0.74340","0.89289"
"1.54800","0.74439","0.89401"
"1.55100","0.74589","0.89543"
"1.55400","0.74743","0.89657"
"1.55800","0.74952","0.89771"
"1.56300","0.75217","0.89872"
"1.56800","0.75484","0.89992"
"1.57200","0.75698","0.90109"
"1.57500","0.75857","0.90221"
"1.57800","0.76016","0.90340"
"1.58100","0.76173","0.90473"
"1.58300","0.76278","0.90579"
"1.58500","0.76382","0.90695"
"1.58700","0.76487","0.90815"
"1.58900","0.76591","0.90929"
"1.59100","0.76695","0.91034"
"1.59300","0.76799","0.91137"
"1.59500","0.76903","0.91244"
"1.59700","0.77007","0.91354"
"1.59900","0.77111","0.91469"
"1.60100","0.77216","0.91589"
"1.60300","0.77320","0.91710"
"1.60500","0.77425","0.91828"
"1.60700","0.77529","0.91940"
"1.60900","0.77634","0.92050"
"1.61100","0.77739","0.92156"
"1.61400","0.77895","0.92293"
"1.61700","0.78052","0.92406"
"1.62000","0.78207","0.92516"
"1.62400","0.78411","0.92649"
"1.62700","0.78561","0.92758"
"1.63000","0.78709","0.92877"
"1.63300","0.78854","0.92998"
"1.63600","0.78995","0.93131"
"1.63800","0.79089","0.93233"
"1.64000","0.79181","0.93346"
"1.64200","0.79272","0.93467"
"1.64400","0.79362","0.93592"
"1.64600","0.79452","0.93720"
"1.64800","0.79542","0.93854"
"1.65000","0.79631","0.93995"
"1.65200","0.79720","0.94143"
"1.65400","0.79810","0.94294"
"1.65600","0.79900","0.94453"
"1.65800","0.79991","0.94625"
"1.66000","0.80082","0.94810"
"1.66200","0.80175","0.94999"
"1.66400","0.80268","0.95186"
"1.66600","0.80362","0.95366"
"1.66800","0.80458","0.95538"
"1.67000","0.80555","0.95701"
"1.67200","0.80653","0.95856"
"1.67400","0.80752","0.96004"
"1.67600","0.80853","0.96149"
"1.67800","0.80955","0.96281"
"1.68000","0.81058","0.96387"
"1.68300","0.81214","0.96517"
"1.68700","0.81424","0.96639"
"1.69300","0.81741","0.96757"
"1.69700","0.81952","0.96858"
"1.70200","0.82214","0.96986"
"1.70600","0.82422","0.97109"
"1.71000","0.82629","0.97236"
"1.71400","0.82835","0.97357"
"1.71800","0.83041","0.97494"
"1.72100","0.83195","0.97624"
"1.72400","0.83350","0.97768"
"1.72600","0.83453","0.97873"
"1.72800","0.83556","0.97980"
