Time,Extension,Load
(s),(mm),(N)
"2.77700","1.35682","0.48942"
"2.78000","1.35819","0.49066"
"2.78300","1.35957","0.49199"
"2.78600","1.36096","0.49332"
"2.78900","1.36237","0.49456"
"2.79300","1.36428","0.49579"
"2.80300","1.36927","0.49682"
"2.82200","1.37931","0.49715"
"2.83400","1.38562","0.49822"
"2.84900","1.39342","0.49927"
"2.85600","1.39708","0.50038"
"2.86400","1.40130","0.50144"
"2.87500","1.40704","0.50250"
"2.88200","1.41056","0.50359"
"2.88600","1.41251","0.50473"
"2.89000","1.41441","0.50609"
"2.89300","1.41582","0.50731"
"2.89600","1.41720","0.50864"
"2.89900","1.41858","0.50997"
"2.90200","1.41996","0.51127"
"2.90500","1.42134","0.51245"
"2.90800","1.42272","0.51352"
"2.91200","1.42459","0.51480"
"2.91600","1.42648","0.51587"
"2.92200","1.42940","0.51700"
"2.94200","1.43968","0.51689"
"2.94800","1.44278","0.51789"
"2.95300","1.44534","0.51893"
"2.96000","1.44889","0.52000"
"2.96600","1.45192","0.52102"
"2.97200","1.45495","0.52209"
"2.97700","1.45749","0.52321"
"2.98300","1.46057","0.52431"
"2.99700","1.46774","0.52321"
"3.01500","1.47643","0.52430"
"3.02000","1.47871","0.52554"
"3.02400","1.48052","0.52657"
"3.02900","1.48277","0.52771"
"3.03300","1.48459","0.52880"
"3.03600","1.48598","0.52995"
"3.03900","1.48738","0.53099"
"3.04200","1.48881","0.53200"
"3.04500","1.49026","0.53301"
"3.04800","1.49174","0.53404"
"3.05200","1.49376","0.53508"
"3.07200","1.50421","0.53607"
"3.07800","1.50734","0.53723"
"3.08200","1.50941","0.53828"
"3.08600","1.51148","0.53956"
"3.08900","1.51304","0.54061"
"3.09300","1.51512","0.54189"
"3.09700","1.51721","0.54317"
"3.10100","1.51931","0.54442"
"3.10700","1.52249","0.54546"
"3.12200","1.53038","0.54442"
"3.13900","1.53866","0.54548"
"3.14300","1.54050","0.54660"
"3.14700","1.54231","0.54792"
"3.15100","1.54412","0.54913"
"3.15500","1.54593","0.55043"
"3.15800","1.54730","0.55152"
"3.16100","1.54869","0.55265"
"3.16400","1.55010","0.55377"
"3.16700","1.55153","0.55487"
"3.17100","1.55347","0.55613"
"3.17500","1.55545","0.55717"
"3.17900","1.55747","0.55820"
"3.19900","1.56777","0.55839"
"3.21900","1.57799","0.55798"
"3.23900","1.58834","0.55818"
"3.25900","1.59840","0.55912"
"3.26200","1.59983","0.56043"
"3.26500","1.60123","0.56190"
"3.26700","1.60216","0.56295"
"3.26900","1.60308","0.56408"
"3.27100","1.60400","0.56526"
"3.27300","1.60492","0.56650"
"3.27500","1.60584","0.56776"
"3.27700","1.60675","0.56905"
"3.27900","1.60768","0.57028"
"3.28100","1.60860","0.57143"
"3.28300","1.60954","0.57250"
"3.28500","1.61047","0.57351"
"3.28800","1.61190","0.57488"
"3.29100","1.61334","0.57600"
"3.29500","1.61530","0.57707"
"3.31500","1.62554","0.57733"
"3.32300","1.62966","0.57849"
"3.32900","1.63272","0.57965"
"3.34900","1.64294","0.58008"
"3.36900","1.65340","0.58108"
"3.37300","1.65546","0.58210"
"3.37700","1.65748","0.58341"
"3.38000","1.65897","0.58450"
"3.38400","1.66091","0.58578"
"3.38800","1.66282","0.58682"
"3.39400","1.66563","0.58799"
"3.40600","1.67122","0.58901"
"3.41400","1.67505","0.59004"
"3.42100","1.67856","0.59109"
"3.44000","1.68857","0.59127"
"3.45200","1.69487","0.59240"
"3.45800","1.69799","0.59360"
"3.46300","1.70058","0.59475"
"3.46800","1.70317","0.59601"
"3.47200","1.70525","0.59713"
"3.47700","1.70786","0.59838"
"3.48200","1.71048","0.59949"
"3.48900","1.71413","0.60050"
"3.50100","1.72019","0.60154"
"3.50600","1.72259","0.60258"
"3.51000","1.72446","0.60358"
"3.51500","1.72675","0.60483"
"3.51900","1.72856","0.60590"
"3.52300","1.73037","0.60723"
"3.52600","1.73173","0.60838"
"3.52900","1.73309","0.60946"
"3.53200","1.73447","0.61050"
"3.53500","1.73586","0.61159"
"3.53800","1.73728","0.61267"
"3.54200","1.73919","0.61390"
"3.54800","1.74215","0.61492"
"3.56800","1.75235","0.61465"
"3.57400","1.75542","0.61567"
"3.58000","1.75851","0.61668"
"3.58600","1.76161","0.61772"
"3.59200","1.76474","0.61877"
"3.61100","1.77477","0.61771"
"3.61500","1.77685","0.61658"
"3.63000","1.78431","0.61762"
"3.63400","1.78618","0.61891"
"3.63700","1.78756","0.62011"
"3.64000","1.78893","0.62141"
"3.64300","1.79028","0.62274"
"3.64600","1.79164","0.62410"
"3.64900","1.79299","0.62547"
"3.65200","1.79436","0.62680"
"3.65500","1.79574","0.62803"
"3.65800","1.79713","0.62907"
"3.66200","1.79904","0.63027"
"3.66800","1.80199","0.63136"
"3.68800","1.81237","0.63127"
"3.69600","1.81650","0.63244"
"3.70200","1.81957","0.63365"
"3.70600","1.82160","0.63476"
"3.71100","1.82414","0.63592"
"3.71800","1.82771","0.63702"
"3.72400","1.83080","0.63816"
"3.74400","1.84109","0.63717"
"3.75400","1.84597","0.63829"
"3.75800","1.84785","0.63964"
"3.76100","1.84923","0.64087"
"3.76400","1.85060","0.64227"
"3.76700","1.85196","0.64377"
"3.76900","1.85286","0.64483"
"3.77100","1.85377","0.64587"
"3.77400","1.85513","0.64729"
"3.77700","1.85650","0.64862"
"3.78000","1.85789","0.64972"
"3.78400","1.85977","0.65096"
"3.78800","1.86169","0.65213"
"3.79400","1.86465","0.65317"
"3.81400","1.87501","0.65368"
"3.83400","1.88544","0.65464"
"3.85400","1.89589","0.65396"
"3.86900","1.90361","0.65505"
"3.87400","1.90607","0.65619"
"3.87800","1.90799","0.65735"
"3.88100","1.90940","0.65856"
"3.88400","1.91079","0.65998"
"3.88600","1.91170","0.66105"
"3.88800","1.91262","0.66215"
"3.89000","1.91353","0.66321"
"3.89200","1.91444","0.66427"
"3.89400","1.91535","0.66532"
"3.89600","1.91627","0.66637"
"3.89800","1.91719","0.66742"
"3.90000","1.91812","0.66847"
"3.90300","1.91952","0.66977"
"3.90600","1.92095","0.67082"
"3.91400","1.92489","0.67186"
"3.93200","1.93419","0.67080"
"3.94300","1.93984","0.67185"
"3.94800","1.94237","0.67315"
"3.95100","1.94388","0.67433"
"3.95400","1.94540","0.67558"
"3.95800","1.94741","0.67680"
"3.96400","1.95046","0.67788"
"3.98400","1.96085","0.67816"
"4.00100","1.96949","0.67943"
"4.00500","1.97141","0.68070"
"4.00800","1.97283","0.68172"
"4.01100","1.97423","0.68276"
"4.01500","1.97609","0.68404"
"4.01900","1.97793","0.68520"
"4.02300","1.97978","0.68625"
"4.02900","1.98259","0.68739"
"4.03600","1.98594","0.68846"
"4.05600","1.99607","0.68955"
"4.06200","1.99918","0.69073"
"4.06500","2.00073","0.69173"
"4.06800","2.00228","0.69287"
"4.07100","2.00383","0.69394"
"4.07500","2.00589","0.69515"
"4.07900","2.00796","0.69620"
"4.08400","2.01055","0.69721"
"4.10400","2.02105","0.69771"
"4.12400","2.03129","0.69748"
"4.12800","2.03321","0.69855"
"4.13100","2.03463","0.69968"
"4.13400","2.03603","0.70074"
"4.13800","2.03788","0.70187"
"4.14200","2.03972","0.70289"
